,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,Time,Month,Year,cluster_num
5668,2,0,0,3,18.86,22.725,82,0.0,7,5,2011,1
5669,1,0,0,0,18.04,21.97,21,8.9981,22,3,2012,2
5670,2,0,1,3,22.96,26.515,83,19.0012,9,4,2011,1
5671,1,0,1,0,23.78,27.275,35,15.0013,14,3,2012,0
5672,0,0,1,3,27.88,31.82,79,0.0,21,8,2011,1
5673,2,0,1,0,22.14,25.76,45,0.0,21,4,2012,0
5674,0,0,1,0,29.52,34.85,74,6.0032,14,9,2011,1
5675,0,0,1,0,27.06,31.06,36,19.0012,14,9,2012,0
5676,3,0,1,0,10.66,12.12,56,19.0012,4,12,2011,2
5677,3,0,1,0,9.02,13.635,80,0.0,3,12,2011,1
5678,3,0,0,2,16.4,20.455,94,7.0015,6,12,2012,1
5679,2,0,1,0,18.04,21.97,77,8.9981,6,5,2012,1
5680,2,0,1,3,22.14,25.76,88,12.998,9,5,2012,1
5681,1,0,1,2,6.56,7.575,93,12.998,20,1,2011,1
5682,2,0,1,0,18.04,21.97,62,7.0015,22,4,2012,1
5683,3,0,1,0,16.4,20.455,87,7.0015,4,10,2011,1
5684,1,0,0,0,13.94,18.18,46,0.0,17,2,2011,2
5685,3,0,1,3,21.32,25.0,68,11.0014,17,10,2012,1
5686,1,0,1,3,9.02,11.365,87,11.0014,15,1,2011,1
5687,3,0,1,3,18.86,22.725,94,0.0,0,11,2011,1
5688,0,0,1,0,21.32,25.0,68,19.0012,3,9,2012,1
5689,2,0,1,2,22.96,26.515,88,16.9979,17,5,2012,1
5690,1,0,0,0,14.76,15.91,32,31.0009,12,2,2011,2
5691,1,1,0,0,9.84,10.605,32,26.0027,7,1,2012,2
5692,1,1,0,0,6.56,7.575,59,16.9979,11,1,2012,2
5693,3,0,1,3,24.6,31.06,53,16.9979,12,10,2012,0
5694,2,0,1,0,24.6,30.305,26,16.9979,19,4,2012,0
5695,2,0,1,0,24.6,30.305,26,26.0027,13,5,2012,0
5696,0,0,0,3,28.7,33.335,84,16.9979,1,8,2011,1
5697,1,0,1,0,10.66,12.12,38,19.0012,19,1,2012,2
5698,3,0,1,0,16.4,20.455,24,27.9993,18,11,2012,2
5699,2,0,0,2,18.86,22.725,94,35.0008,13,4,2011,1
5700,0,0,1,0,30.34,34.09,58,19.0012,12,8,2011,0
5701,1,0,1,0,8.2,11.365,69,7.0015,5,3,2011,1
5702,3,0,1,3,6.56,9.09,80,7.0015,8,12,2011,1
5703,1,0,0,0,5.74,3.79,39,43.0006,12,2,2012,2
5704,1,0,1,0,12.3,15.15,39,8.9981,12,3,2011,2
5705,1,0,1,0,10.66,10.605,33,36.9974,14,1,2012,2
5706,2,0,1,0,22.96,26.515,46,16.9979,19,4,2011,0
5707,1,0,0,3,14.76,16.665,46,22.0028,18,1,2011,2
5708,1,0,0,2,14.76,17.425,76,12.998,14,1,2011,1
5709,3,0,1,0,14.76,18.94,87,0.0,9,11,2011,1
5710,2,0,1,0,24.6,31.06,43,0.0,15,4,2012,0
5711,2,0,1,3,13.94,16.665,53,11.0014,5,4,2012,2
5712,2,0,1,3,21.32,25.0,55,7.0015,10,4,2011,0
5713,2,0,1,0,22.96,26.515,26,26.0027,17,5,2011,2
5714,1,0,1,3,14.76,16.665,57,19.0012,13,3,2011,2
5715,0,0,0,0,26.24,28.79,84,15.0013,6,9,2011,1
5716,3,0,1,0,14.76,18.18,81,6.0032,5,10,2012,1
5717,1,0,1,0,9.84,11.365,65,15.0013,8,2,2012,2
5718,3,0,1,0,22.96,26.515,64,23.9994,0,11,2011,1
5719,1,0,0,0,11.48,14.395,81,7.0015,5,1,2012,1
5720,1,0,0,2,9.02,11.365,93,11.0014,5,2,2012,1
5721,2,0,1,3,24.6,28.79,78,7.0015,3,6,2012,1
5722,1,0,1,3,4.92,6.06,50,15.0013,5,2,2011,2
5723,3,0,1,0,6.56,11.365,80,0.0,5,12,2011,1
5724,3,0,0,0,17.22,21.21,77,19.0012,1,10,2012,1
5725,0,0,1,3,36.9,38.635,24,0.0,15,7,2012,0
5726,1,0,0,0,10.66,12.88,41,15.0013,20,2,2011,2
5727,1,0,0,0,10.66,12.12,38,16.9979,15,1,2011,2
5728,0,0,1,0,34.44,37.88,41,19.0012,12,7,2011,0
5729,1,0,0,0,6.56,6.06,40,31.0009,18,2,2012,2
5730,2,0,1,0,19.68,23.485,31,16.9979,19,4,2012,2
5731,2,0,1,0,26.24,30.305,23,16.9979,17,5,2012,0
5732,3,0,1,3,12.3,15.91,52,7.0015,13,12,2011,2
5733,1,0,1,0,8.2,9.85,44,15.0013,2,3,2012,2
5734,0,0,1,0,25.42,31.06,38,0.0,10,9,2012,0
5735,2,0,1,3,17.22,21.21,38,15.0013,11,4,2012,2
5736,3,0,1,0,13.12,14.395,53,23.9994,4,11,2012,2
5737,0,0,1,0,29.52,34.09,70,11.0014,5,7,2012,1
5738,2,0,1,3,19.68,23.485,55,8.9981,9,4,2012,0
5739,2,0,0,3,21.32,25.0,72,12.998,17,4,2011,1
5740,1,0,0,0,5.74,7.575,50,0.0,6,1,2012,2
5741,1,0,0,0,6.56,8.335,37,11.0014,19,1,2012,2
5742,1,0,0,3,13.12,16.665,49,7.0015,5,1,2012,2
5743,0,0,0,0,27.88,31.82,83,7.0015,22,9,2011,1
5744,1,1,0,3,7.38,10.605,43,7.0015,14,1,2011,2
5745,2,0,1,0,29.52,32.575,39,15.0013,18,6,2012,0
5746,3,0,1,3,21.32,25.0,77,6.0032,9,10,2011,1
5747,0,0,0,0,25.42,29.545,73,6.0032,3,8,2012,1
5748,3,0,1,3,15.58,19.695,87,0.0,0,12,2012,1
5749,3,0,0,3,15.58,19.695,82,0.0,20,12,2012,1
5750,0,0,1,3,28.7,32.575,51,15.0013,23,7,2012,0
5751,0,0,1,0,31.16,34.85,52,16.9979,12,8,2011,0
5752,3,0,0,0,11.48,13.635,45,15.0013,16,12,2011,2
5753,3,1,0,0,11.48,12.88,45,22.0028,6,11,2011,2
5754,1,0,1,3,8.2,12.88,75,0.0,8,1,2012,1
5755,1,0,1,0,25.42,31.06,50,11.0014,22,3,2011,0
5756,0,0,1,0,33.62,37.12,48,23.9994,11,8,2011,0
5757,3,0,1,3,14.76,18.18,57,7.0015,17,12,2011,2
5758,3,0,1,3,16.4,20.455,76,0.0,2,11,2011,1
5759,0,0,1,0,31.16,35.605,58,6.0032,11,8,2012,0
5760,1,0,0,3,9.84,12.88,75,6.0032,5,1,2011,1
5761,2,0,1,0,25.42,28.79,83,12.998,3,6,2012,1
5762,2,0,1,0,32.8,34.85,29,12.998,15,6,2011,0
5763,0,0,0,0,29.52,35.605,84,8.9981,3,8,2012,1
5764,1,0,1,0,13.94,16.665,34,8.9981,17,2,2012,2
5765,3,0,0,0,9.84,12.88,65,7.0015,6,12,2011,1
5766,3,0,0,0,13.94,18.18,53,0.0,19,11,2011,2
5767,0,0,0,0,39.36,42.425,26,0.0,15,7,2012,0
5768,3,0,1,0,17.22,21.21,50,12.998,14,12,2012,2
5769,0,0,0,0,27.88,31.82,89,11.0014,0,7,2012,1
5770,3,0,0,0,13.12,15.15,70,16.9979,9,11,2012,1
5771,0,0,1,0,32.8,36.365,46,23.9994,15,8,2011,0
5772,0,0,1,0,34.44,12.12,36,26.0027,13,8,2012,2
5773,3,0,0,0,14.76,17.425,66,12.998,9,11,2012,1
5774,1,0,1,0,4.92,7.575,54,7.0015,4,1,2012,2
5775,0,0,1,0,35.26,40.15,47,19.9995,18,7,2011,0
5776,3,0,1,3,22.96,26.515,73,0.0,0,10,2012,1
5777,2,0,1,0,29.52,32.575,38,7.0015,1,6,2011,0
5778,0,0,0,0,34.44,37.12,39,8.9981,19,7,2012,0
5779,2,0,0,0,26.24,31.06,53,7.0015,0,6,2012,0
5780,2,0,1,0,14.76,16.665,46,16.9979,9,4,2011,2
5781,3,0,1,2,18.86,22.725,94,0.0,10,11,2011,1
5782,0,0,1,2,28.7,33.335,84,19.0012,4,8,2012,1
5783,0,0,1,0,26.24,28.79,83,0.0,6,8,2011,1
5784,1,0,1,0,11.48,12.88,65,19.0012,0,3,2012,2
5785,0,0,1,0,25.42,29.545,73,15.0013,2,8,2011,1
5786,3,0,1,3,18.86,22.725,88,7.0015,4,10,2012,1
5787,2,0,1,0,22.96,26.515,52,12.998,10,5,2011,0
5788,0,0,1,2,25.42,25.76,100,6.0032,22,9,2011,1
5789,3,0,0,3,16.4,20.455,87,8.9981,0,12,2012,1
5790,1,0,1,3,8.2,11.365,59,6.0032,14,1,2011,2
5791,2,0,0,3,20.5,24.24,88,8.9981,3,5,2011,1
5792,0,0,1,3,29.52,34.85,79,7.0015,13,9,2012,1
5793,2,0,1,2,22.96,26.515,94,15.0013,5,5,2012,1
5794,3,0,0,0,15.58,19.695,50,6.0032,12,12,2012,2
5795,2,0,0,0,25.42,31.06,57,16.9979,11,5,2012,0
5796,0,0,1,0,24.6,28.79,78,7.0015,4,9,2011,1
5797,0,0,1,3,33.62,38.635,49,15.0013,9,7,2012,0
5798,2,0,0,3,22.14,25.76,68,8.9981,1,5,2012,1
5799,2,0,1,0,22.96,26.515,56,23.9994,7,6,2011,0
5800,2,0,1,3,27.06,31.06,54,30.0026,11,6,2012,0
5801,2,0,1,2,15.58,19.695,66,15.0013,12,4,2011,1
5802,0,0,0,0,33.62,35.605,30,19.0012,18,7,2011,0
5803,2,0,1,3,22.14,25.76,77,15.0013,4,5,2012,1
5804,2,0,1,3,22.14,25.76,88,12.998,7,5,2012,1
5805,2,0,0,3,14.76,17.425,76,11.0014,2,4,2012,1
5806,2,0,0,0,17.22,21.21,26,8.9981,3,4,2012,2
5807,2,0,1,0,30.34,32.575,28,7.0015,17,6,2011,0
5808,1,0,1,0,20.5,24.24,45,15.0013,12,3,2011,2
5809,1,0,1,3,12.3,14.395,42,15.0013,16,2,2011,2
5810,1,0,1,3,15.58,19.695,46,19.9995,14,3,2011,2
5811,2,0,0,3,20.5,24.24,68,7.0015,14,5,2011,1
5812,1,0,1,0,15.58,19.695,37,15.0013,19,2,2012,2
5813,2,0,1,0,25.42,29.545,73,31.0009,14,5,2011,1
5814,3,0,0,3,13.12,16.665,81,6.0032,12,12,2012,1
5815,0,0,1,0,28.7,33.335,84,12.998,1,9,2012,1
5816,2,0,1,3,19.68,23.485,88,8.9981,1,5,2012,1
5817,1,0,1,0,24.6,31.06,31,12.998,20,2,2011,0
5818,1,0,1,0,11.48,12.88,52,22.0028,9,1,2012,2
5819,0,0,1,0,30.34,34.85,66,7.0015,21,8,2012,0
5820,2,0,0,0,26.24,31.06,47,0.0,22,5,2012,0
5821,2,0,1,0,27.06,30.305,78,11.0014,4,6,2011,1
5822,1,0,1,3,13.94,15.91,87,19.0012,7,1,2012,1
5823,2,0,0,0,21.32,25.0,52,19.9995,18,4,2012,0
5824,0,0,0,0,26.24,30.305,65,11.0014,6,8,2012,1
5825,1,0,1,0,17.22,21.21,38,19.9995,15,1,2012,2
5826,3,0,0,0,22.96,26.515,35,19.0012,11,10,2011,0
5827,1,0,0,3,18.04,21.97,88,0.0,2,3,2012,1
5828,1,0,1,3,16.4,20.455,50,23.9994,6,3,2012,2
5829,1,0,1,0,14.76,16.665,43,16.9979,19,2,2012,2
5830,0,0,0,0,29.52,35.605,84,6.0032,19,7,2012,1
5831,1,0,1,0,17.22,21.21,58,19.0012,0,3,2011,2
5832,0,0,0,0,30.34,34.85,66,15.0013,22,7,2011,0
5833,2,0,1,3,25.42,29.545,73,11.0014,22,6,2012,1
5834,2,0,1,3,22.14,25.76,77,11.0014,5,5,2012,1
5835,0,0,0,0,26.24,29.545,78,0.0,8,9,2011,1
5836,3,0,1,0,8.2,11.365,69,7.0015,8,12,2011,1
5837,1,0,1,3,13.12,17.425,70,0.0,19,2,2011,1
5838,2,0,0,0,17.22,21.21,67,8.9981,5,5,2012,1
5839,3,0,1,0,18.86,22.725,38,19.9995,13,11,2012,2
5840,2,0,1,0,19.68,23.485,31,19.0012,16,4,2012,2
5841,2,0,0,0,27.88,31.82,36,22.0028,14,6,2012,0
5842,2,0,0,3,13.12,15.15,93,11.0014,8,4,2011,1
5843,3,0,1,0,14.76,16.665,37,26.0027,21,11,2012,2
5844,2,0,0,3,19.68,23.485,77,7.0015,12,5,2011,1
5845,0,0,0,0,28.7,33.335,84,12.998,7,8,2011,1
5846,2,0,0,0,28.7,33.335,79,6.0032,1,6,2011,1
5847,3,0,1,0,11.48,15.15,65,6.0032,2,12,2012,1
5848,3,0,0,0,18.86,22.725,59,12.998,2,10,2011,2
5849,3,0,1,0,24.6,31.06,53,19.9995,19,11,2011,0
5850,2,0,1,3,26.24,31.06,53,7.0015,15,5,2012,0
5851,0,0,1,0,30.34,33.335,45,0.0,22,7,2012,0
5852,2,0,1,0,20.5,24.24,100,6.0032,2,5,2011,1
5853,2,0,1,0,25.42,31.06,41,7.0015,16,4,2012,0
5854,1,0,1,2,12.3,15.15,61,8.9981,18,2,2012,2
5855,0,0,1,0,29.52,33.335,54,12.998,3,7,2012,0
5856,0,0,1,0,27.88,31.82,69,11.0014,19,9,2011,1
5857,2,0,0,0,23.78,27.275,46,8.9981,22,6,2012,0
5858,0,0,1,0,28.7,32.575,65,8.9981,9,8,2011,0
5859,3,0,1,2,16.4,20.455,76,0.0,14,10,2011,1
5860,1,0,1,0,17.22,21.21,38,19.9995,11,1,2012,2
5861,1,0,0,0,16.4,20.455,17,27.9993,6,2,2011,2
5862,2,0,1,0,24.6,30.305,26,11.0014,18,4,2012,0
5863,3,0,1,0,18.04,21.97,51,27.9993,13,11,2011,2
5864,3,0,1,2,21.32,25.0,83,16.9979,6,10,2011,1
5865,2,0,1,3,27.06,29.545,89,19.0012,16,6,2012,1
5866,1,0,1,0,9.02,9.85,47,22.0028,21,2,2011,2
5867,0,0,1,3,25.42,30.305,65,12.998,10,9,2012,0
5868,2,0,1,0,22.14,25.76,77,15.0013,1,6,2012,1
5869,0,0,0,0,32.8,40.15,66,8.9981,10,8,2011,0
5870,2,0,1,0,27.06,31.06,44,7.0015,3,6,2011,0
5871,3,0,0,0,18.04,21.97,88,0.0,3,10,2011,1
5872,0,0,0,0,27.88,31.82,36,19.0012,16,9,2012,0
5873,2,0,1,0,18.86,22.725,47,8.9981,1,4,2011,2
5874,3,0,1,0,10.66,14.395,70,6.0032,0,12,2011,1
5875,0,0,1,0,27.06,31.06,74,12.998,20,9,2011,1
5876,1,0,0,0,13.94,16.665,66,11.0014,4,3,2011,1
5877,0,0,1,0,30.34,34.85,66,0.0,8,8,2011,0
5878,2,0,1,0,22.14,25.76,52,27.9993,9,5,2012,0
5879,1,0,1,0,20.5,24.24,51,16.9979,20,3,2012,0
5880,2,0,1,0,18.04,21.97,72,15.0013,6,5,2012,1
5881,1,0,1,0,9.84,10.605,65,26.0027,2,3,2011,2
5882,0,0,1,0,29.52,34.09,66,12.998,21,8,2012,0
5883,3,0,1,0,9.02,10.605,69,15.0013,9,12,2011,1
5884,0,1,0,3,27.06,31.06,74,8.9981,6,9,2011,1
5885,2,0,1,3,20.5,24.24,88,12.998,9,5,2011,1
5886,0,0,1,0,30.34,33.335,51,12.998,16,9,2011,0
5887,2,0,0,3,20.5,24.24,59,11.0014,21,4,2012,0
5888,3,0,1,0,18.86,22.725,38,26.0027,17,10,2012,2
5889,1,0,1,0,8.2,9.85,47,12.998,5,2,2011,2
5890,0,0,1,0,32.8,35.605,36,0.0,18,8,2012,0
5891,0,0,1,0,26.24,30.305,73,0.0,1,8,2012,1
5892,2,0,0,0,26.24,31.06,53,11.0014,19,6,2012,0
5893,0,0,1,3,29.52,34.85,74,16.9979,10,9,2012,1
5894,1,0,1,0,22.14,25.76,34,23.9994,18,3,2012,2
5895,3,0,1,0,16.4,20.455,47,19.9995,22,10,2012,2
5896,2,0,1,0,23.78,27.275,40,23.9994,17,5,2011,0
5897,1,0,1,2,22.96,26.515,52,32.9975,1,3,2012,0
5898,0,1,0,3,28.7,33.335,84,8.9981,22,9,2012,1
5899,1,0,0,3,22.14,25.76,43,8.9981,17,1,2012,0
5900,1,0,1,0,14.76,16.665,40,16.9979,11,3,2011,2
5901,2,0,1,0,28.7,32.575,65,8.9981,22,6,2011,0
5902,2,0,1,0,13.94,15.91,66,16.9979,5,5,2011,1
5903,0,0,1,0,32.8,35.605,41,15.0013,14,7,2012,0
5904,3,0,1,2,16.4,20.455,94,16.9979,16,12,2012,1
5905,1,0,1,0,4.1,3.79,36,23.9994,0,2,2011,2
5906,1,1,0,3,6.56,9.09,50,8.9981,7,1,2011,2
5907,0,0,1,0,35.26,38.635,39,19.0012,15,8,2011,0
5908,2,0,1,0,29.52,32.575,39,22.0028,12,6,2012,0
5909,3,0,1,0,28.7,32.575,61,16.9979,14,10,2012,0
5910,3,0,1,0,19.68,23.485,82,0.0,0,10,2011,1
5911,0,0,1,3,28.7,33.335,79,16.9979,7,9,2012,1
5912,1,0,0,0,13.12,16.665,57,8.9981,11,2,2012,2
5913,1,0,0,3,13.12,15.91,45,12.998,14,2,2012,2
5914,1,0,0,0,22.96,26.515,68,11.0014,12,3,2012,1
5915,3,0,0,0,12.3,16.665,81,0.0,3,11,2012,1
5916,2,0,1,3,18.04,21.97,77,15.0013,2,5,2011,1
5917,1,0,1,0,12.3,12.88,39,32.9975,12,1,2012,2
5918,0,0,1,3,27.06,30.305,83,8.9981,0,7,2012,1
5919,3,0,0,3,15.58,19.695,66,16.9979,11,10,2011,1
5920,0,0,1,3,22.14,25.76,88,27.9993,19,9,2011,1
5921,1,0,1,3,9.02,11.365,80,8.9981,19,1,2011,1
5922,2,0,1,0,22.14,25.76,28,15.0013,19,5,2011,2
5923,3,0,0,0,14.76,16.665,46,26.0027,10,11,2012,2
5924,1,0,1,3,12.3,16.665,87,0.0,0,2,2012,1
5925,1,0,1,3,12.3,15.15,56,8.9981,8,3,2011,2
5926,1,0,1,3,13.94,16.665,66,8.9981,18,2,2011,1
5927,1,0,1,0,18.86,22.725,63,30.0026,18,1,2012,2
5928,2,0,1,0,18.04,21.97,44,19.9995,23,4,2012,2
5929,1,0,1,0,18.86,22.725,63,15.0013,9,3,2011,1
5930,0,0,1,0,31.16,35.605,58,35.0008,17,8,2011,0
5931,0,0,1,3,27.88,31.82,89,11.0014,5,8,2012,1
5932,0,0,1,0,27.06,29.545,89,12.998,1,7,2011,1
5933,3,0,1,0,19.68,23.485,48,11.0014,13,11,2011,2
5934,0,0,1,3,30.34,33.335,51,16.9979,2,7,2012,0
5935,3,0,1,2,14.76,16.665,81,19.9995,15,11,2011,1
5936,2,0,0,3,14.76,18.18,100,6.0032,7,4,2011,1
5937,1,1,0,0,10.66,11.365,35,26.0027,17,1,2012,2
5938,1,0,1,0,8.2,11.365,82,7.0015,8,1,2012,1
5939,2,0,1,0,18.86,22.725,88,15.0013,1,5,2011,1
5940,2,0,1,2,27.06,31.06,69,12.998,16,6,2011,1
5941,0,0,0,0,28.7,33.335,89,12.998,22,8,2011,1
5942,3,0,0,2,16.4,20.455,76,12.998,17,12,2012,1
5943,3,0,1,3,27.06,30.305,78,0.0,23,10,2012,1
5944,1,0,1,0,7.38,8.335,51,19.0012,11,1,2011,2
5945,0,0,1,0,28.7,12.12,58,7.0015,9,8,2012,2
5946,2,0,0,0,24.6,30.305,23,26.0027,19,4,2012,0
5947,1,0,1,0,5.74,10.605,59,0.0,10,1,2012,2
5948,1,0,1,0,13.12,15.91,76,12.998,6,3,2011,1
5949,0,0,0,0,29.52,34.85,74,8.9981,1,9,2012,1
5950,2,0,0,0,28.7,32.575,61,15.0013,9,6,2011,0
5951,3,0,1,0,5.74,7.575,86,8.9981,7,12,2011,1
5952,1,0,1,2,13.94,16.665,87,12.998,22,1,2012,1
5953,1,0,1,0,16.4,20.455,43,19.0012,13,1,2012,2
5954,2,0,0,3,16.4,20.455,82,27.9993,7,4,2011,1
5955,1,0,0,3,17.22,21.21,100,19.0012,2,1,2011,1
5956,3,0,1,0,14.76,16.665,46,16.9979,22,11,2012,2
5957,3,0,1,0,18.86,22.725,82,11.0014,2,10,2011,1
5958,3,0,1,3,17.22,21.21,80,12.998,8,10,2012,1
5959,1,0,1,0,9.02,9.85,37,22.0028,10,1,2011,2
5960,1,0,1,2,13.94,18.18,81,0.0,16,2,2012,1
5961,2,0,0,3,12.3,14.395,93,15.0013,5,4,2011,1
5962,2,0,1,0,26.24,31.06,50,23.9994,19,6,2011,0
5963,2,0,1,0,23.78,27.275,60,0.0,1,6,2011,0
5964,0,0,1,0,28.7,33.335,79,8.9981,1,8,2012,1
5965,2,0,1,3,31.16,34.09,48,15.0013,11,6,2012,0
5966,2,0,1,0,27.06,31.06,27,19.0012,12,6,2011,0
5967,3,0,0,3,18.04,21.97,77,12.998,22,12,2012,1
5968,1,0,1,0,12.3,13.635,56,23.9994,3,3,2012,2
5969,1,0,1,3,7.38,8.335,47,19.9995,18,2,2011,2
5970,3,0,1,3,18.04,21.97,88,6.0032,21,12,2011,1
5971,3,0,1,3,13.94,18.18,55,0.0,11,12,2011,2
5972,3,0,1,0,12.3,14.395,61,15.0013,20,11,2012,2
5973,1,0,1,0,18.86,22.725,88,6.0032,3,3,2012,1
5974,1,0,0,0,8.2,11.365,64,7.0015,0,2,2011,1
5975,0,0,1,3,31.16,36.365,66,0.0,9,8,2012,0
5976,3,0,0,0,15.58,19.695,46,0.0,15,12,2011,2
5977,2,0,0,0,22.96,26.515,49,19.9995,10,5,2011,0
5978,3,0,0,0,22.96,26.515,49,27.9993,22,10,2011,0
5979,0,0,0,3,29.52,34.85,79,23.9994,16,7,2012,1
5980,1,0,0,2,10.66,13.635,87,8.9981,19,2,2012,1
5981,1,0,1,3,6.56,11.365,93,0.0,9,2,2011,1
5982,2,0,1,2,20.5,24.24,88,32.9975,4,4,2011,1
5983,1,1,0,0,10.66,11.365,48,22.0028,17,1,2012,2
5984,1,0,0,0,4.92,5.305,36,26.0027,22,1,2011,2
5985,2,0,0,0,25.42,31.06,53,19.9995,22,6,2012,0
5986,3,0,1,0,18.86,22.725,88,16.9979,20,12,2012,1
5987,2,0,0,0,30.34,32.575,28,8.9981,13,6,2011,0
5988,2,0,1,2,25.42,27.275,94,16.9979,20,6,2012,1
5989,0,0,1,3,27.06,29.545,89,0.0,16,7,2011,1
5990,2,0,1,3,22.14,25.76,68,19.0012,6,4,2011,1
5991,2,0,1,0,12.3,13.635,49,26.0027,6,4,2012,2
5992,1,0,0,0,15.58,19.695,40,19.9995,23,3,2011,2
5993,0,0,1,0,28.7,33.335,79,11.0014,3,8,2011,1
5994,3,0,1,0,22.14,25.76,37,23.9994,11,10,2012,2
5995,3,0,0,3,11.48,13.635,93,11.0014,9,12,2012,1
5996,1,0,0,0,10.66,13.635,70,7.0015,0,2,2012,1
5997,1,0,0,0,6.56,6.82,40,19.0012,19,2,2012,2
5998,1,0,0,3,6.56,6.06,43,36.9974,20,2,2012,2
5999,3,0,1,3,18.04,21.97,100,15.0013,4,11,2011,1
6000,3,0,1,0,18.86,22.725,63,26.0027,0,10,2012,1
6001,0,0,0,3,22.96,26.515,64,12.998,17,9,2011,0
6002,2,0,1,0,22.96,26.515,88,6.0032,22,5,2011,1
6003,1,0,1,3,18.04,21.97,72,11.0014,6,2,2011,1
6004,1,0,0,3,8.2,9.09,69,26.0027,11,1,2011,1
6005,1,0,1,3,11.48,13.635,93,12.998,4,2,2012,1
6006,2,0,0,3,20.5,24.24,82,7.0015,5,5,2011,1
6007,1,0,1,0,16.4,20.455,43,23.9994,13,2,2012,2
6008,0,0,1,0,24.6,29.545,73,6.0032,1,9,2011,1
6009,2,0,1,3,24.6,31.06,53,22.0028,17,5,2012,0
6010,3,0,1,3,25.42,31.06,43,6.0032,12,10,2011,0
6011,3,0,0,3,14.76,16.665,71,19.0012,10,10,2011,1
6012,2,0,1,3,20.5,24.24,100,0.0,7,5,2011,1
6013,1,0,0,0,20.5,24.24,34,31.0009,13,3,2011,2
6014,3,0,1,3,22.96,26.515,68,15.0013,4,10,2012,1
6015,2,0,0,3,14.76,17.425,81,8.9981,9,4,2012,1
6016,2,0,1,0,14.76,17.425,76,8.9981,2,4,2011,1
6017,3,0,1,0,13.94,18.18,87,0.0,23,11,2011,1
6018,3,0,1,0,14.76,17.425,46,8.9981,18,12,2012,2
6019,1,0,1,3,13.94,15.15,76,19.9995,17,3,2011,1
6020,1,0,0,0,15.58,19.695,76,16.9979,10,1,2011,1
6021,3,0,1,2,20.5,24.24,94,12.998,4,10,2011,1
6022,0,0,0,0,27.06,29.545,89,0.0,4,9,2012,1
6023,0,0,1,0,24.6,27.275,88,7.0015,0,9,2011,1
6024,2,0,1,0,26.24,30.305,65,6.0032,0,6,2011,1
6025,3,0,0,0,18.04,21.97,88,0.0,4,10,2011,1
6026,2,0,1,3,17.22,21.21,82,6.0032,21,4,2012,1
6027,1,0,0,2,9.02,12.12,93,7.0015,9,2,2012,1
6028,2,0,1,0,22.14,25.76,49,15.0013,3,6,2011,0
6029,1,0,1,0,17.22,21.21,41,23.9994,14,2,2012,2
6030,3,0,1,3,26.24,28.79,89,12.998,9,10,2012,1
6031,1,0,1,0,9.02,10.605,47,19.0012,13,1,2012,2
6032,3,0,1,0,15.58,19.695,87,0.0,23,11,2011,1
6033,0,0,0,3,27.06,29.545,89,19.0012,6,9,2012,1
6034,2,0,1,3,19.68,23.485,88,7.0015,2,5,2012,1
6035,0,0,1,3,32.8,35.605,36,15.0013,16,7,2012,0
6036,2,0,1,2,13.12,15.15,93,16.9979,17,4,2011,1
6037,3,0,1,0,17.22,21.21,44,7.0015,14,12,2011,2
6038,1,0,1,0,12.3,12.88,33,35.0008,15,1,2012,2
6039,3,0,1,3,12.3,14.395,52,19.0012,9,11,2012,2
6040,3,0,1,2,21.32,25.0,88,32.9975,10,10,2011,1
6041,0,0,1,0,27.88,31.82,57,11.0014,19,9,2012,0
6042,3,0,1,0,16.4,20.455,82,7.0015,3,10,2011,1
6043,3,1,0,0,13.12,15.91,39,12.998,22,11,2011,2
6044,1,0,1,0,11.48,15.15,75,6.0032,8,3,2012,1
6045,1,0,1,0,6.56,6.82,47,26.0027,4,1,2011,2
6046,3,0,1,0,12.3,15.91,49,7.0015,17,12,2011,2
6047,3,0,1,3,19.68,23.485,77,6.0032,23,10,2012,1
6048,3,0,1,0,20.5,24.24,45,12.998,21,10,2011,0
6049,1,0,1,0,7.38,6.82,43,30.0026,11,2,2011,2
6050,0,0,1,0,35.26,39.395,44,23.9994,10,7,2012,0
6051,2,0,0,0,15.58,19.695,46,26.0027,8,4,2011,2
6052,0,0,1,3,29.52,34.09,62,8.9981,11,7,2012,0
6053,1,0,0,0,12.3,13.635,33,22.0028,11,3,2012,2
6054,1,0,1,0,12.3,13.635,42,26.0027,11,1,2012,2
6055,1,0,0,0,12.3,14.395,61,16.9979,2,2,2012,2
6056,0,0,0,0,31.98,37.12,62,11.0014,19,7,2012,0
6057,2,0,1,0,18.86,22.725,82,6.0032,0,5,2011,1
6058,0,0,1,0,32.8,37.88,55,6.0032,11,7,2011,0
6059,1,0,1,0,29.52,32.575,32,15.0013,15,3,2012,0
6060,3,0,1,3,10.66,12.88,56,11.0014,5,12,2012,2
6061,2,0,1,0,13.94,15.15,46,27.9993,15,4,2011,2
6062,3,0,1,0,21.32,25.0,32,6.0032,14,10,2012,0
6063,2,0,1,0,25.42,31.06,38,27.9993,19,6,2012,0
6064,3,0,1,2,22.14,25.76,88,0.0,1,10,2012,1
6065,1,0,1,2,9.84,12.88,87,7.0015,19,2,2012,1
6066,0,0,0,0,30.34,36.365,72,12.998,8,8,2012,1
6067,3,0,0,3,16.4,20.455,87,7.0015,11,12,2012,1
6068,0,0,1,0,31.98,34.85,46,8.9981,7,7,2012,0
